w,mode,topn,ic_1d,ic_5d,net,maxdd,sharpe,fees,trades,remove_best5,H1,H2
1.0,plain,1,0.03903939261693095,0.058039403868142776,0.27529391766673594,-0.3821342617646648,0.7237174475291006,23266.119633328002,342,-0.22963688110424774,0.5548717624503858,-0.17980765458307113
1.0,plain,5,0.03903939261693095,0.058039403868142776,0.06362877235979791,-0.38700328656137106,0.3550141550038524,17369.701722605878,1316,-0.16964613993125188,0.485515482798792,-0.28400021091946936
1.0,gate,1,0.03903939261693095,0.058039403868142776,0.7167337987812716,-0.1609210524618766,1.416122811490522,18609.892421874,274,0.03724969017570112,0.5131528645748251,0.13454089072728936
1.0,gate,5,0.03903939261693095,0.058039403868142776,0.33434384332797396,-0.14277341453766312,1.345023770685155,13395.340625787878,1036,0.06823074760274328,0.3827715927797517,-0.03502223339316968
