date,equity,cash,positions,blocked_exits
2025-11-11,139728.00975662225,498.0097566222539,1,0
2025-11-12,148590.8041007323,375.80410073228995,1,0
2025-11-13,151699.7734094123,819.7734094123007,1,0
2025-11-14,151173.49218518834,621.492185188341,1,0
2025-11-17,165647.40433450034,581.4043345003447,1,0
2025-11-18,157606.29545662037,106.2954566203698,1,0
2025-11-19,152899.27885690838,47.27885690837866,1,0
2025-11-20,152069.88765341238,167.88765341238468,1,0
2025-11-21,142757.88765341238,167.88765341238468,1,0
2025-11-24,145131.12406992837,107.12406992836623,1,0
2025-11-25,150616.65667448638,81.65667448638123,1,0
2025-11-26,151483.42898817442,283.4289881744189,1,0
2025-11-27,151958.5076681744,38.5076681743958,1,0
2025-11-28,154869.6351261264,176.63512612640625,1,0
2025-12-01,153967.6351261264,176.63512612640625,1,0
2025-12-02,169315.0062328164,1284.0062328164058,1,0
2025-12-03,168492.96447136038,156.9644713603775,1,0
2025-12-04,163890.4713476564,216.47134765639203,1,0
2025-12-05,166488.4713476564,216.47134765639203,1,0
2025-12-08,169360.82135068037,103.82135068037314,1,0
2025-12-09,161531.10501673643,233.10501673643012,1,0
2025-12-10,162140.89147334045,88.89147334045265,1,0
2025-12-11,155252.08987452846,22.08987452846486,1,0
2025-12-12,151299.40991064854,59.409910648537334,1,0
2025-12-15,152823.95620461254,353.95620461253566,1,0
2025-12-16,150806.23551357054,69.23551357054384,1,0
2025-12-17,150806.23551357054,69.23551357054384,1,0
2025-12-18,147874.20957922057,451.2095792205655,1,0
2025-12-19,148732.6827853986,311.68278539858875,1,0
2025-12-22,146589.29037562857,355.29037562856684,1,0
2025-12-23,143076.9467743126,120.94677431258606,1,0
2025-12-24,143868.9467743126,120.94677431258606,1,0
2025-12-25,148082.88534529659,14.885345296585001,1,0
2025-12-26,156969.91208566658,15.912085666583152,1,0
2025-12-29,156716.79935147057,280.79935147057404,1,0
2025-12-30,157125.1762450386,787.1762450386013,1,0
2025-12-31,156215.17624503857,787.1762450386013,1,0
2026-01-05,155487.1762450386,787.1762450386013,1,0
2026-01-06,153844.4958375586,376.49583755861386,1,0
2026-01-07,152318.68747268265,2036.68747268265,1,0
2026-01-08,161731.98225917865,721.9822591786506,1,0
2026-01-09,164668.52256362865,238.52256362864864,1,0
2026-01-12,168070.52256362868,238.52256362864864,1,0
2026-01-13,165085.31428433672,549.3142843367241,1,0
2026-01-14,163052.2228865287,297.2228865287034,1,0
2026-01-15,160675.5943759687,515.594375968707,1,0
2026-01-16,159010.9248410247,306.92484102470917,1,0
2026-01-19,159556.9248410247,306.92484102470917,1,0
2026-01-20,159299.18215894472,439.18215894472087,1,0
2026-01-21,162833.13821048074,517.1382104807417,1,0
2026-01-22,161898.93853022077,308.93853022076655,1,0
2026-01-23,177146.75946103074,242.7594610307424,1,0
2026-01-26,183514.94106507473,142.94106507473043,1,0
2026-01-27,174675.41552686272,1957.415526862722,1,0
2026-01-28,169796.62853378273,68.62853378272848,1,0
2026-01-29,164312.63551621875,462.63551621875376,1,0
2026-01-30,167587.29310346878,322.293103468779,1,0
2026-02-02,162476.0256476848,226.02564768478624,1,0
2026-02-03,167726.0256476848,226.02564768478624,1,0
2026-02-04,163714.1155424348,1334.1155424347962,1,0
2026-02-05,167063.71343130484,113.71343130484456,1,0
2026-02-06,162007.99685721283,87.99685721282731,1,0
2026-02-09,163891.45715468883,361.4571546888328,1,0
2026-02-10,162706.45715468883,361.4571546888328,1,0
2026-02-11,161168.65896322083,143.65896322083427,1,0
2026-02-12,157428.26718476886,372.2671847688616,1,0
2026-02-13,153971.9401884809,19.940188480890356,1,0
2026-02-24,167414.72589889087,359.7258988908725,1,0
2026-02-25,184026.28876337488,466.288763374876,1,0
2026-02-26,174130.4620962349,64.46209623489995,1,0
2026-02-27,179758.4620962349,64.46209623489995,1,0
2026-03-02,179603.2084344829,281.2084344828909,1,0
2026-03-03,164547.35498434692,327.3549843469227,1,0
2026-03-04,160117.37254941097,455.3725494109676,1,0
2026-03-05,177102.63726485902,405.6372648590186,1,0
2026-03-06,179745.83707144903,1150.8370714490302,1,0
2026-03-09,179404.99010393306,619.990103933058,1,0
2026-03-10,182014.99010393306,619.990103933058,1,0
2026-03-11,182407.39103091508,391.3910309150815,1,0
2026-03-12,179896.54127954307,346.5412795430748,1,0
2026-03-13,176172.54127954307,346.5412795430748,1,0
2026-03-16,176704.54127954307,346.5412795430748,1,0
2026-03-17,171650.54127954307,346.5412795430748,1,0
2026-03-18,175108.54127954307,346.5412795430748,1,0
2026-03-19,173334.7561734111,1074.7561734110932,1,0
2026-03-20,165974.94284394314,286.9428439431358,1,0
2026-03-23,151518.94284394314,286.9428439431358,1,0
2026-03-24,157634.94284394314,286.9428439431358,1,0
2026-03-25,160136.94284394314,286.9428439431358,1,0
2026-03-26,153958.96231570313,299.962315703131,1,0
2026-03-27,157031.16958860517,512.1695886051748,1,0
2026-03-30,158147.16958860517,512.1695886051748,1,0
2026-03-31,155357.16958860517,512.1695886051748,1,0
2026-04-01,154021.96735374522,511.96735374521813,1,0
2026-04-02,152473.96735374522,511.96735374521813,1,0
2026-04-03,142503.70529322518,75.70529322518269,1,0
2026-04-07,142885.58495598522,172.5849559852213,1,0
2026-04-08,146253.27087555526,204.2708755552594,1,0
2026-04-09,141877.27087555526,204.2708755552594,1,0
2026-04-10,142424.27087555526,204.2708755552594,1,0
2026-04-13,139689.27087555526,204.2708755552594,1,0
2026-04-14,134766.27087555526,204.2708755552594,1,0
2026-04-15,134146.90897548725,50.90897548725479,1,0
2026-04-16,137162.90897548725,50.90897548725479,1,0
2026-04-17,135306.90897548725,50.90897548725479,1,0
2026-04-20,136930.90897548725,50.90897548725479,1,0
2026-04-21,134494.90897548725,50.90897548725479,1,0
2026-04-22,129675.75882254327,285.7588225432846,1,0
2026-04-23,125976.75424154328,576.7542415432836,1,0
2026-04-24,129081.83579826329,113.83579826328787,1,0
2026-04-27,135002.6136438953,650.6136438952963,1,0
2026-04-28,133154.4071981013,214.40719810131122,1,0
2026-04-29,135352.1903566513,224.19035665129195,1,0
2026-04-30,137300.2135218193,162.21352181929979,1,0
2026-05-06,147046.1142186033,18.11421860329574,1,0
2026-05-07,149538.1142186033,18.11421860329574,1,0
2026-05-08,153128.18889012534,251.18889012534055,1,0
2026-05-11,152044.72302562135,310.72302562135155,1,0
2026-05-12,149954.72302562135,310.72302562135155,1,0
2026-05-13,145792.73855547933,180.73855547932908,1,0
2026-05-14,145353.02017081136,213.02017081136,1,0
2026-05-15,152528.31279719138,688.3127971913782,1,0
2026-05-18,147956.95591582745,107.95591582744964,1,0
