w,mode,topn,ic_1d,ic_5d,net,maxdd,sharpe,fees,trades,remove_best5,H1,H2
1.0,plain,1,0.03887914138201925,0.057255634237032865,0.4167759901050734,-0.3667363660160111,0.9423621524065329,25442.870089494,346,-0.14758529169953982,0.7952423202426471,-0.21081629252502232
1.0,plain,5,0.03887914138201925,0.057255634237032865,0.27217575545160955,-0.34396172128755376,0.9560405844998451,18257.751170032545,1266,-0.0036966140551344395,0.5681222035839217,-0.18872664863486477
1.0,gate,1,0.03887914138201925,0.057255634237032865,0.9557570353030929,-0.15427574943180966,1.7700602618050345,19519.910569692,266,0.19464744370440346,0.8001991740649663,0.0864114723966165
1.0,gate,5,0.03887914138201925,0.057255634237032865,0.5096541839020234,-0.15334279952247876,1.895452887230095,13862.307724990547,1000,0.213556628409743,0.4469234797086208,0.043354541600247876
