w,mode,topn,ic_1d,ic_5d,net,maxdd,sharpe,fees,trades,remove_best5,H1,H2
1.0,plain,1,0.03852555736192245,0.05619934478839806,1.1463068157801763,-0.3464230957456228,1.7584249839939392,35094.498721984004,338,0.31686451920491954,1.4775672464841074,-0.1337039110337045
1.0,plain,5,0.03852555736192245,0.05619934478839806,0.20317559208018632,-0.34263232844776925,0.7702732856309489,18027.508707174547,1266,-0.04981458452750087,0.5460398316389814,-0.22176934419297556
1.0,gate,1,0.03852555736192245,0.05619934478839806,1.7772099893449322,-0.1230293081514543,2.555514569957149,27183.071865508,270,0.7299901264419542,1.4459979525566071,0.13540977679156918
1.0,gate,5,0.03852555736192245,0.05619934478839806,0.4113368808422444,-0.16850652829778268,1.606415377347424,13974.793730968546,1014,0.14249759372374315,0.42077472396188176,-0.006642744244013343
